id,income,age,experience_years,is_married,city,region,current_job_years,current_house_years,house_ownership,car_ownership,profession,label
train_117039,0.3211397861862323,0.7758620689655173,0.75,1,202,6,0.5,1.0,2,0,44,0
train_24588,0.1103478527929168,0.0344827586206896,0.8,1,212,14,0.4285714285714285,0.0,2,1,35,1
train_143353,8.048347746282439e-05,0.896551724137931,0.95,1,213,0,0.2857142857142857,1.0,2,0,46,0
train_58147,0.8877272507044306,0.7586206896551724,0.35,1,273,13,0.5,1.0,2,0,42,1
train_29429,0.040391994576775,0.9827586206896552,0.3,1,7,14,0.4285714285714285,0.25,2,1,32,0
train_49341,0.8449671999798191,0.9137931034482758,0.05,1,255,25,0.0714285714285714,0.5,2,0,23,0
train_149835,0.9450631194675116,0.0172413793103448,0.8500000000000001,1,303,11,1.0,1.0,2,0,40,0
train_14859,0.6065017636292362,0.396551724137931,0.75,1,54,17,0.6428571428571428,0.0,2,0,35,0
train_76258,0.0864995172993428,0.4482758620689654,0.9,1,52,7,0.2142857142857142,0.25,2,0,8,0
train_153452,0.6368851773059017,0.3103448275862069,0.5,1,95,25,0.2142857142857142,0.75,2,1,27,0
train_122985,0.3911189685942259,0.1034482758620689,0.2,1,17,19,0.2857142857142857,0.75,2,0,26,0
train_132442,0.0211506374411539,0.1551724137931034,0.6000000000000001,1,98,6,0.8571428571428571,0.0,2,0,31,0
train_4556,0.1017006839493923,1.0,0.6000000000000001,0,102,10,0.8571428571428571,0.0,1,1,37,0
train_85416,0.5527130740003532,0.3793103448275862,0.45,1,125,15,0.2142857142857142,0.75,2,1,48,0
train_7458,0.3171930926757232,0.2586206896551724,0.35,0,8,12,0.5,0.25,2,1,15,0
train_26614,0.5332019370491073,0.0172413793103448,0.9,1,207,14,0.5,0.5,2,0,24,0
train_101264,0.8789897882083296,0.2068965517241379,0.75,1,150,7,0.8571428571428571,1.0,2,0,34,0
train_84819,0.8180593912005532,0.0172413793103448,0.3,1,55,14,0.4285714285714285,0.25,2,0,50,0
train_147199,0.3708479434869847,0.2586206896551724,0.6000000000000001,1,178,22,0.5714285714285714,0.5,2,0,5,0
train_40312,0.6426600670215147,0.0344827586206896,0.8,1,85,14,0.7857142857142857,0.25,2,1,12,0
train_51770,0.8651289117072227,0.7413793103448276,0.2,1,294,12,0.2857142857142857,1.0,2,1,36,1
train_144459,0.5772448183255673,0.5689655172413792,0.95,1,77,11,0.2142857142857142,1.0,2,0,16,0
train_40114,0.1011600231760381,0.3620689655172414,0.8500000000000001,1,126,13,0.5,1.0,2,0,28,1
train_39684,0.8489986814323817,0.6896551724137931,1.0,1,114,28,0.5714285714285714,0.25,2,0,12,0
train_21688,0.6203211971456795,0.2413793103448275,0.8,1,22,2,0.9285714285714284,0.75,2,0,20,0
train_7022,0.1738646323967219,0.9310344827586208,0.15,1,30,11,0.2142857142857142,1.0,2,0,34,0
train_46393,0.1256883639711108,0.6206896551724137,0.0,1,306,28,0.0,1.0,2,0,48,0
train_41651,0.9317017610665782,0.7068965517241379,0.4,1,185,25,0.5714285714285714,0.5,2,1,14,0
train_96307,0.5571823094914045,0.9482758620689656,1.0,1,84,0,0.4285714285714285,0.0,2,1,24,0
train_73020,0.9637868397101472,0.9482758620689656,0.55,1,296,22,0.7857142857142857,0.25,0,1,9,0
train_148954,0.7543206814107593,0.4999999999999999,0.7000000000000001,1,281,9,0.2857142857142857,1.0,2,0,21,0
train_41170,0.0070365983598188,0.6379310344827587,0.6000000000000001,1,245,23,0.8571428571428571,0.75,2,1,36,1
train_22772,0.2356932610503614,0.8103448275862069,0.25,1,105,0,0.3571428571428571,0.0,2,0,43,0
train_133554,0.4263841456358535,0.8448275862068966,0.4,1,307,25,0.5714285714285714,0.75,2,1,22,0
train_59999,0.5439492841975697,0.4310344827586207,0.45,1,232,14,0.2142857142857142,0.25,2,0,18,1
train_8184,0.6007408884494998,0.3448275862068965,0.1,1,39,28,0.1428571428571428,0.5,2,0,0,1
train_57949,0.7671469848526892,0.7241379310344829,0.75,0,128,20,0.7857142857142857,1.0,2,0,3,0
train_87721,0.1812733166840647,0.396551724137931,0.5,1,49,0,0.7142857142857142,0.0,2,0,19,0
train_64894,0.1162721975232711,0.396551724137931,0.4,1,257,22,0.5714285714285714,0.25,2,0,13,0
train_4451,0.5169764079303053,0.7413793103448276,0.05,1,218,0,0.0714285714285714,0.75,2,0,27,0
train_74710,0.4848692063408167,0.4137931034482758,0.5,1,46,6,0.7142857142857142,0.75,2,0,33,0
train_34716,0.332469737611851,0.6896551724137931,0.25,1,56,11,0.3571428571428571,0.5,2,0,24,0
train_138777,0.4122544903573987,0.5344827586206897,0.75,0,191,23,0.9285714285714284,0.75,2,0,47,1
train_59741,0.3317850274304508,0.5689655172413792,0.0,1,1,24,0.0,0.75,2,1,30,0
train_23520,0.391495859505479,0.3793103448275862,1.0,1,66,2,0.7857142857142857,0.5,2,1,23,0
train_53776,0.255653764084108,0.5862068965517242,1.0,1,272,28,0.7142857142857142,1.0,2,0,44,0
train_102731,0.4976297415679542,0.9655172413793104,0.5,1,30,11,0.7142857142857142,0.25,2,0,40,0
train_55591,0.249129196802924,0.0517241379310344,0.75,1,196,2,0.5714285714285714,0.75,2,0,32,1
train_127112,0.2938518831732272,0.3275862068965517,0.25,1,133,9,0.3571428571428571,0.0,2,0,4,0
train_20482,0.3678533374816359,0.1896551724137931,0.65,1,177,28,0.4285714285714285,0.25,2,0,35,0
train_117606,0.0713031556330225,0.6724137931034484,0.95,1,280,0,0.6428571428571428,1.0,2,0,46,0
train_136333,0.5270960039753232,0.2068965517241379,0.5,1,168,28,0.6428571428571428,0.75,2,0,38,0
train_57860,0.4585354930133534,0.1034482758620689,0.7000000000000001,1,38,11,0.5714285714285714,1.0,1,0,0,0
train_152087,0.1306150739547058,0.7068965517241379,0.25,1,113,2,0.3571428571428571,0.5,2,0,38,1
train_71752,0.1967440629420835,0.3620689655172414,0.15,1,273,13,0.2142857142857142,0.25,2,1,39,0
train_83334,0.9398030637377088,0.0689655172413792,0.3,1,36,2,0.4285714285714285,0.5,2,0,1,0
train_68017,0.48195468339762,0.6379310344827587,0.75,1,283,6,0.5714285714285714,0.25,2,0,28,1
train_51454,0.6447934797972457,0.3275862068965517,0.35,1,91,22,0.5,1.0,2,0,34,0
train_131867,0.6031120478159947,0.7241379310344829,0.5,1,262,14,0.5714285714285714,0.75,1,1,2,0
train_17546,0.0864995172993428,0.4482758620689654,0.9,1,52,7,0.2142857142857142,0.25,2,0,8,0
train_88016,0.335753643679224,0.6896551724137931,0.5,1,169,22,0.2857142857142857,0.25,2,0,43,0
train_87691,0.6667957005005591,0.1206896551724137,0.7000000000000001,1,198,2,0.9285714285714284,0.5,2,0,49,1
train_151637,0.9959459951862072,0.9827586206896552,0.8500000000000001,1,272,28,0.6428571428571428,0.75,2,1,16,0
train_66997,0.2628960758098299,0.3103448275862069,0.0,1,311,22,0.0,0.25,2,0,13,0
train_4793,0.5684331788931479,0.7068965517241379,0.4,1,309,25,0.5714285714285714,0.25,2,1,50,0
train_150815,0.6378204473680101,0.8103448275862069,0.35,1,27,25,0.2857142857142857,0.75,2,1,23,0
train_43463,0.7827634822838248,0.6379310344827587,0.3,1,149,23,0.4285714285714285,0.25,2,1,50,0
train_112855,0.6559884912631381,0.3620689655172414,0.45,0,93,7,0.6428571428571428,0.5,2,0,33,0
train_122821,0.3799834188019814,0.4137931034482758,0.5,0,249,13,0.7142857142857142,0.75,2,1,38,0
train_21415,0.0865166350538778,0.4482758620689654,0.45,1,222,22,0.5,0.5,2,0,27,0
train_153538,0.0942256308242909,0.7758620689655173,0.6000000000000001,1,162,28,0.2142857142857142,0.5,2,1,38,0
train_9072,0.1007243713179309,0.3620689655172414,0.6000000000000001,1,8,12,0.7142857142857142,0.75,2,0,39,0
train_57249,0.501596255636346,0.4482758620689654,1.0,1,154,23,0.5,0.0,2,0,32,0
train_795,0.2586156361378021,0.7758620689655173,0.05,1,200,2,0.0714285714285714,0.25,2,1,35,0
train_42701,0.3597728564066649,0.0172413793103448,0.0,1,41,2,0.0,0.75,2,0,26,0
train_51442,0.4385230360930356,0.7758620689655173,0.45,1,209,5,0.6428571428571428,1.0,2,0,12,0
train_45002,0.9093935229620164,0.5344827586206897,0.8,1,208,0,1.0,0.25,2,0,44,0
train_110623,0.4460125041693244,0.0689655172413792,0.3,1,12,0,0.2857142857142857,0.5,2,0,2,0
train_13849,0.7348867245106625,0.6379310344827587,0.8,1,167,12,0.5714285714285714,0.25,2,1,5,0
train_100175,0.5355457680706429,0.7413793103448276,0.6000000000000001,1,275,2,0.2857142857142857,1.0,2,1,7,0
train_103308,0.5150409004219176,0.9310344827586208,0.95,1,219,25,0.3571428571428571,0.5,2,1,29,0
train_85360,0.2599741451833842,0.603448275862069,0.35,1,140,1,0.5,1.0,2,0,0,0
train_1295,0.5965333243640304,0.1034482758620689,0.6000000000000001,1,31,28,0.7142857142857142,1.0,2,0,1,0
train_117893,0.6193844255261557,0.8620689655172413,0.15,1,179,23,0.2142857142857142,0.75,2,0,16,0
train_105522,0.756490031460631,0.6379310344827587,0.75,1,179,23,0.2857142857142857,0.25,2,1,33,0
train_1444,0.4831857602705526,0.0172413793103448,0.5,1,218,0,0.6428571428571428,0.0,2,1,17,0
train_55176,0.7087203847830971,0.5344827586206897,0.8500000000000001,1,300,22,0.5,0.25,2,0,11,0
train_57094,0.4636937431503956,0.5862068965517242,0.65,1,146,25,0.9285714285714284,1.0,2,0,19,1
train_75346,0.581973623041819,0.4137931034482758,0.15,1,236,14,0.2142857142857142,0.25,2,0,37,0
train_103786,0.9286526985789662,0.8103448275862069,0.45,1,192,25,0.5714285714285714,0.25,0,0,10,0
train_8819,0.7768427412912673,0.293103448275862,0.5,1,15,22,0.7142857142857142,0.5,2,0,41,0
train_68264,0.5189942007850542,0.6551724137931034,0.75,1,262,14,0.7142857142857142,0.0,2,0,43,0
train_148694,0.9420298733846746,0.4655172413793103,0.3,1,178,22,0.4285714285714285,0.0,2,0,47,1
train_119390,0.9456291065092716,0.2413793103448275,0.5,1,46,6,0.7142857142857142,0.75,2,0,36,0
train_81964,0.5664084788742884,0.6379310344827587,1.0,1,81,10,0.9285714285714284,0.0,1,0,27,0
train_1262,0.9601837025362706,0.0862068965517241,0.95,1,256,2,0.7142857142857142,0.0,2,1,1,0
train_38907,0.934774548161353,0.4655172413793103,0.6000000000000001,1,173,25,0.8571428571428571,0.0,2,1,23,0
train_73243,0.7543206814107593,0.4999999999999999,0.7000000000000001,1,281,9,0.2857142857142857,1.0,2,0,21,0
train_86441,0.8877272507044306,0.7586206896551724,0.35,1,273,13,0.5,1.0,2,0,42,1
train_66369,0.4808662544791457,0.0,0.4,1,287,0,0.5714285714285714,0.0,2,0,47,0
train_25301,0.8004227985266318,0.4827586206896552,0.3,1,284,6,0.4285714285714285,0.0,2,0,42,0
train_79995,0.9085427405304782,0.9137931034482758,0.05,1,77,11,0.0714285714285714,0.5,2,0,38,0
train_31813,0.7065584424164744,0.4827586206896552,0.45,1,273,13,0.6428571428571428,0.25,2,0,18,0
train_101568,0.2881899105752486,0.2241379310344827,0.9,1,212,14,0.9285714285714284,1.0,2,1,23,0
train_51942,0.0139091265460535,0.3793103448275862,0.5,1,64,25,0.5714285714285714,0.75,2,0,28,0
train_150398,0.5408850059281487,0.5517241379310345,0.9,1,141,6,0.8571428571428571,0.5,1,1,5,0
train_111762,0.893854105478202,0.4999999999999999,0.15,1,222,22,0.2142857142857142,0.75,2,1,37,0
train_132231,0.8751809376685498,0.9137931034482758,0.6000000000000001,0,51,14,0.6428571428571428,0.5,2,0,14,0
train_61695,0.5198296673309557,0.5172413793103448,0.95,1,113,2,0.5714285714285714,0.75,2,0,11,0
train_13612,0.7990037266652973,0.396551724137931,0.75,1,203,1,0.2857142857142857,0.25,2,0,22,0
train_116779,0.1318811871673299,0.5689655172413792,0.75,1,171,14,1.0,0.25,2,0,14,0
train_43515,0.9775203841424324,0.3620689655172414,0.7000000000000001,1,131,14,0.7857142857142857,1.0,2,0,34,0
train_35707,0.3553185363859394,0.1896551724137931,0.35,1,159,2,0.5,1.0,2,0,20,0
train_126973,0.1128499479660303,0.5344827586206897,0.0,1,271,1,0.0,0.0,2,0,1,0
train_61365,0.6829323374203724,0.5517241379310345,1.0,1,81,10,0.9285714285714284,0.25,2,1,40,0
train_110027,0.3331598533999464,0.5862068965517242,0.75,1,194,6,0.6428571428571428,0.0,2,0,24,0
train_139281,0.1768153929255423,0.7931034482758621,0.25,0,303,11,0.3571428571428571,0.5,2,0,50,0
train_91108,0.6806791003628964,0.9482758620689656,0.15,1,136,25,0.2142857142857142,1.0,2,0,24,0
train_33540,0.3600324256318654,0.8620689655172413,0.35,1,242,0,0.5,0.75,2,0,9,0
train_96153,0.3160841424725725,0.0,0.0,1,110,7,0.0,0.5,2,0,37,0
train_80144,0.4498289626000087,0.6206896551724137,0.8500000000000001,1,193,25,0.3571428571428571,1.0,2,0,36,0
train_84304,0.0130806672680904,0.2586206896551724,0.8500000000000001,1,66,2,0.6428571428571428,0.5,2,1,15,0
train_27899,0.3904170405544631,0.0517241379310344,0.35,1,209,5,0.4285714285714285,0.75,2,0,49,0
train_155893,0.9901360691309026,0.3793103448275862,0.7000000000000001,1,154,23,0.2142857142857142,0.25,2,1,26,0
train_105960,0.6546928474213454,0.9655172413793104,0.35,1,80,5,0.5,0.75,2,1,22,0
train_89042,0.6847967712111002,0.0344827586206896,0.7000000000000001,1,262,14,0.5714285714285714,1.0,2,1,24,0
train_49555,0.3707261171286858,0.603448275862069,0.8,1,31,28,0.5,1.0,2,0,16,0
train_137289,0.2990782039130986,0.3793103448275862,0.35,1,240,28,0.2142857142857142,0.25,2,1,40,0
train_97059,0.8254797876357358,0.7586206896551724,0.95,1,38,11,0.7857142857142857,0.5,2,0,33,0
train_91378,0.3200231279883495,0.1206896551724137,0.15,1,37,11,0.2142857142857142,0.0,2,1,16,0
train_33687,0.8543334146176415,0.4482758620689654,0.8,1,64,25,0.5714285714285714,0.5,2,1,13,0
train_69041,0.1644189353197136,0.7931034482758621,0.0,1,234,0,0.0,0.75,2,0,1,0
train_116706,0.9344580198581968,0.4827586206896552,0.45,1,6,20,0.6428571428571428,0.25,2,0,29,1
train_127334,0.5168271531232194,0.5862068965517242,0.8500000000000001,1,181,28,0.5714285714285714,0.75,2,0,34,0
train_27796,0.6825142037321109,0.8275862068965518,0.65,1,12,0,0.2142857142857142,0.75,2,1,44,0
train_127062,0.3652687567545057,0.5517241379310345,0.25,1,262,14,0.3571428571428571,0.5,2,1,2,0
train_2242,0.6728735043987624,0.1896551724137931,0.6000000000000001,1,3,6,0.7142857142857142,0.75,0,0,17,0
train_132950,0.8019929270639508,0.896551724137931,0.2,1,135,10,0.2857142857142857,0.0,2,0,42,1
train_130362,0.1809661981407115,0.1551724137931034,0.05,0,18,25,0.0714285714285714,0.25,2,0,27,1
train_41339,0.0743212860378784,0.9482758620689656,0.15,1,3,6,0.2142857142857142,0.5,2,0,37,0
train_30708,0.4433079990566215,0.3620689655172414,1.0,1,138,25,0.5714285714285714,0.25,2,0,47,1
train_26046,0.9978555758032231,0.5172413793103448,0.25,1,237,2,0.3571428571428571,1.0,2,0,44,0
train_124118,0.4495882128944141,0.7758620689655173,0.4,1,66,2,0.5714285714285714,0.25,2,0,17,0
train_31500,0.4684808082943629,0.5689655172413792,0.8,1,34,25,0.8571428571428571,0.5,2,0,27,0
train_65084,0.8004227985266318,0.4827586206896552,0.3,1,284,6,0.4285714285714285,0.0,2,0,42,0
train_102526,0.0205109739822143,0.1896551724137931,0.35,0,273,13,0.5,0.75,2,0,30,0
train_118354,0.7549904761218336,0.2068965517241379,0.8500000000000001,0,157,25,0.2857142857142857,0.5,2,0,13,0
train_148892,0.808803891396156,0.7413793103448276,0.55,1,39,28,0.7857142857142857,1.0,2,0,47,0
train_123476,0.8413780773418189,0.8275862068965518,0.65,1,182,14,0.7857142857142857,0.5,2,1,29,0
train_87831,0.3933833171765755,0.2413793103448275,0.9,1,289,1,0.2142857142857142,0.0,2,0,17,0
train_125971,0.0508749675163079,0.6896551724137931,0.05,0,22,2,0.0714285714285714,0.75,2,1,28,0
train_72997,0.7828387603622478,0.3793103448275862,0.75,0,226,14,0.4285714285714285,0.0,2,0,50,0
train_68007,0.7944766311618411,0.2413793103448275,0.8,1,235,22,0.8571428571428571,0.5,2,0,13,0
train_9412,0.3824595870837232,0.5517241379310345,0.15,1,277,7,0.2142857142857142,0.25,2,1,8,0
train_98782,0.368687602781605,0.6206896551724137,0.75,1,260,14,0.7857142857142857,0.0,2,0,50,0
train_1074,0.6200402057013534,0.7758620689655173,0.55,1,76,2,0.7857142857142857,0.0,2,0,2,0
train_137113,0.1923419971194122,0.2241379310344827,0.0,1,113,2,0.0,0.0,2,1,12,0
train_73814,0.535245656795228,0.5344827586206897,0.4,1,76,2,0.5714285714285714,0.25,2,1,31,0
train_54141,0.9708946118914538,0.4999999999999999,1.0,1,299,22,0.6428571428571428,0.25,2,0,39,0
train_122138,0.2328753383008857,0.0689655172413792,0.45,0,236,14,0.4285714285714285,0.25,2,1,34,0
train_40015,0.1076399441500724,0.3620689655172414,0.8,1,97,6,0.4285714285714285,0.5,2,1,13,0
train_118316,0.589562794530487,0.4310344827586207,0.4,0,93,7,0.5714285714285714,0.75,2,0,2,0
train_61963,0.3317850274304508,0.5689655172413792,0.0,1,1,24,0.0,0.75,2,1,30,0
train_103096,0.3387053051424938,0.6551724137931034,0.9,1,20,0,0.8571428571428571,0.75,2,0,9,0
train_155515,0.0172194600239368,0.1034482758620689,0.6000000000000001,1,172,25,0.2857142857142857,1.0,2,1,29,0
train_96213,0.1432509799163692,0.9655172413793104,1.0,1,203,1,0.8571428571428571,0.5,2,0,21,0
train_116227,0.8567038732573425,0.6724137931034484,0.15,1,310,14,0.2142857142857142,0.75,2,0,7,0
train_121324,0.0004417581915963,0.7586206896551724,0.9,1,258,17,0.5714285714285714,0.0,2,1,11,0
train_73866,0.9649555518984292,0.396551724137931,0.2,1,71,28,0.2857142857142857,0.75,2,0,9,0
train_90393,0.1355987430162564,0.7068965517241379,0.95,1,189,6,0.7142857142857142,1.0,2,1,30,0
train_22149,0.5674834938798522,0.9827586206896552,0.8500000000000001,1,252,7,1.0,0.0,2,0,35,0
train_21366,0.182135611055787,0.1034482758620689,0.4,1,59,11,0.2142857142857142,1.0,2,1,36,0
train_100915,0.4455552298844361,0.8620689655172413,0.3,0,120,22,0.4285714285714285,1.0,2,0,0,0
train_18129,0.5008458773439811,0.8448275862068966,0.05,1,283,6,0.0714285714285714,0.25,2,0,36,0
train_28420,0.2538932380665226,0.3448275862068965,0.3,1,39,28,0.4285714285714285,0.75,2,0,18,0
train_15364,0.984591017803666,0.4655172413793103,0.0,1,117,10,0.0,0.75,2,0,18,0
train_145248,0.661065457092096,0.3448275862068965,0.2,1,206,28,0.2857142857142857,1.0,1,1,45,0
train_108787,0.9532172769596624,0.4999999999999999,0.6000000000000001,1,95,25,0.7142857142857142,0.0,2,0,5,0
train_128563,0.9639000571392649,0.293103448275862,0.2,1,316,7,0.2857142857142857,1.0,2,1,30,1
train_146650,0.6635100926681153,0.8275862068965518,0.05,1,200,2,0.0714285714285714,0.0,2,0,11,0
train_110413,0.7497358259987259,0.0862068965517241,0.4,1,96,25,0.5714285714285714,1.0,2,0,33,0
train_85138,0.6032374779120904,0.2241379310344827,0.35,1,306,28,0.4285714285714285,0.0,2,1,25,0
train_51599,0.6100326258395208,0.1551724137931034,0.15,1,194,6,0.2142857142857142,0.5,2,0,31,0
train_39938,0.3470603710168186,0.6896551724137931,0.7000000000000001,1,234,0,0.3571428571428571,0.5,2,0,32,0
train_58627,0.9735442601065826,0.6206896551724137,0.1,1,74,17,0.1428571428571428,0.75,2,0,4,0
train_23421,0.8307937993286637,0.9827586206896552,0.8,1,290,14,0.2857142857142857,1.0,2,1,49,0
train_25447,0.3764257287658759,0.5517241379310345,0.25,1,73,22,0.3571428571428571,0.5,2,1,50,0
train_111230,0.9360968196213112,0.7413793103448276,0.45,1,298,0,0.6428571428571428,0.0,2,0,4,0
train_52807,0.9269912753507938,1.0,0.7000000000000001,1,145,28,0.2857142857142857,0.5,2,0,1,0
train_68904,0.355785720949769,0.6379310344827587,0.95,1,134,6,0.7142857142857142,0.0,2,0,38,0
train_84636,0.7838711311372155,0.5689655172413792,0.45,0,271,1,0.4285714285714285,1.0,2,1,10,0
train_136503,0.5124210831474405,0.6551724137931034,0.4,1,279,20,0.2142857142857142,0.5,2,0,3,1
train_12332,0.3442771842955513,0.4999999999999999,0.95,1,244,28,0.2142857142857142,1.0,2,1,13,0
train_149258,0.7711314175062375,0.4482758620689654,0.0,1,270,20,0.0,0.5,0,1,18,0
train_107467,0.5296679716201644,0.8103448275862069,0.5,1,249,13,0.7142857142857142,0.5,2,0,15,0
train_83301,0.6444303031103861,0.5517241379310345,0.7000000000000001,1,308,6,0.5714285714285714,0.5,2,1,24,0
train_151888,0.4999410388454905,0.9827586206896552,0.25,1,97,6,0.3571428571428571,0.0,2,0,14,0
train_39189,0.7788541275010441,0.3275862068965517,0.5,0,27,25,0.6428571428571428,0.5,2,1,43,1
train_80516,0.144377348185538,0.7586206896551724,0.55,1,26,22,0.7857142857142857,0.0,2,0,0,0
train_136520,0.3029561260939846,0.0344827586206896,1.0,1,314,0,0.6428571428571428,0.0,2,0,40,0
train_143352,0.7476151264091115,0.3103448275862069,0.45,1,248,10,0.2142857142857142,0.0,2,0,17,0
train_44460,0.9499728118003994,0.1896551724137931,0.45,0,273,13,0.6428571428571428,0.25,2,0,39,0
train_87862,0.207451969182436,0.1034482758620689,0.1,1,111,1,0.1428571428571428,0.0,2,0,49,0
train_144298,0.996601374946094,0.6896551724137931,0.15,1,234,0,0.2142857142857142,0.5,2,0,29,0
train_74603,0.8146830893002222,0.1379310344827586,0.95,1,307,25,0.7857142857142857,0.5,2,0,12,0
train_88590,0.8914151758203609,0.0689655172413792,0.95,1,53,13,0.3571428571428571,0.0,2,0,14,0
train_130502,0.7165864434591558,0.7586206896551724,0.7000000000000001,1,141,6,1.0,0.0,2,0,22,0
train_72450,0.0494211596267648,0.7413793103448276,0.8,1,254,13,0.4285714285714285,0.25,2,0,19,0
train_91135,0.0237829676940923,0.3448275862068965,0.8,1,163,12,0.5,0.0,2,0,32,0
train_84547,0.3695372840710385,0.8103448275862069,0.75,1,88,4,0.6428571428571428,0.25,2,0,25,0
train_143178,0.0708481837361711,0.6551724137931034,0.95,1,111,1,0.2857142857142857,0.25,2,0,23,1
train_64588,0.2800787977290045,0.6379310344827587,0.8500000000000001,1,180,28,0.7142857142857142,0.25,2,0,12,0
train_117425,0.011846286968844,0.896551724137931,0.3,1,85,14,0.4285714285714285,0.0,2,0,1,0
train_115563,0.7860207607330323,0.4827586206896552,0.55,1,62,10,0.5714285714285714,0.5,2,0,17,0
train_47607,0.8834338976386308,0.5862068965517242,0.0,1,55,14,0.0,1.0,2,0,20,0
train_58257,0.3891155906906643,0.0,0.1,1,295,1,0.1428571428571428,0.5,2,0,48,0
train_115318,0.7777389708605765,0.6206896551724137,0.5,1,297,22,0.7142857142857142,0.75,2,0,1,0
train_129517,0.4365203589162679,0.1724137931034482,0.45,1,197,14,0.2857142857142857,0.5,2,0,21,0
train_42913,0.1065740385928284,0.8275862068965518,0.8,1,212,14,0.7857142857142857,0.25,2,0,37,0
train_112849,0.6719099049534176,0.4482758620689654,0.35,1,226,14,0.5,0.25,2,0,27,0
train_61659,0.8423998371110516,0.896551724137931,0.75,1,153,0,0.5714285714285714,1.0,2,0,42,0
train_106839,0.0538370397776573,1.0,0.25,1,176,0,0.3571428571428571,0.0,0,0,6,0
train_42018,0.4080606404963228,0.6379310344827587,0.65,1,226,14,0.7857142857142857,0.25,2,0,7,0
train_92122,0.9497001289737717,0.7931034482758621,0.3,1,171,14,0.4285714285714285,1.0,2,1,29,0
train_137948,0.9809376285082888,0.6896551724137931,0.25,1,4,14,0.3571428571428571,0.25,1,1,29,0
train_66022,0.7793720647055126,0.0,0.05,1,120,22,0.0714285714285714,0.75,2,0,20,0
train_114823,0.0141402662841899,0.1551724137931034,0.35,1,173,25,0.3571428571428571,0.25,2,0,13,0
train_121195,0.3355514339472901,1.0,1.0,1,70,22,0.8571428571428571,0.75,2,0,37,0
train_64524,0.1763017601856645,0.0689655172413792,0.75,1,34,25,1.0,1.0,0,0,29,0
train_78152,0.7154741898296914,0.1551724137931034,0.65,1,232,14,0.7142857142857142,1.0,1,1,22,0
train_102776,0.2596863466787752,0.0862068965517241,0.8,1,96,25,0.6428571428571428,0.5,2,0,6,0
train_135391,0.2730035592916973,0.6379310344827587,0.7000000000000001,1,314,0,0.9285714285714284,0.0,2,0,48,0
train_118439,0.8912171704491899,0.8793103448275863,0.7000000000000001,0,140,1,0.3571428571428571,0.5,2,0,3,0
train_114010,0.41506220251645,0.6206896551724137,0.55,1,271,1,0.2142857142857142,0.5,2,0,7,0
train_29373,0.1911775893957212,0.1724137931034482,0.3,1,128,20,0.4285714285714285,0.5,2,0,1,0
train_50179,0.948480664144851,0.1379310344827586,0.4,1,127,13,0.5714285714285714,0.5,2,1,23,0
train_63513,0.9242737567404912,0.4482758620689654,0.5,1,161,14,0.7142857142857142,0.5,2,0,29,0
train_126915,0.8160301865094476,0.2413793103448275,0.9,0,84,0,0.7857142857142857,0.75,2,0,36,0
train_80511,0.8807677322919332,0.603448275862069,0.8,1,138,25,0.2142857142857142,1.0,2,0,50,0
train_12268,0.601169432935841,0.1896551724137931,0.6000000000000001,1,212,14,0.5,1.0,2,0,50,0
train_50062,0.0379889020892469,0.0689655172413792,0.9,1,2,25,0.8571428571428571,1.0,2,0,28,0
train_24544,0.599956274648065,0.5517241379310345,0.6000000000000001,1,210,0,0.7142857142857142,0.0,2,0,17,0
train_36229,0.6635100926681153,0.8275862068965518,0.05,1,200,2,0.0714285714285714,0.0,2,0,11,0
train_96069,0.3672747373575872,0.9137931034482758,0.3,1,31,28,0.4285714285714285,0.25,2,0,46,0
train_24173,0.3870376354354736,0.5862068965517242,0.6000000000000001,1,245,23,0.7857142857142857,0.5,2,0,21,0
train_77625,0.1301138540894616,0.0689655172413792,0.15,1,194,6,0.2142857142857142,1.0,2,0,6,0
train_14830,0.4208155699091097,0.6724137931034484,0.8,1,263,13,0.9285714285714284,0.0,0,0,28,0
train_61701,0.0279092474714774,0.3275862068965517,0.25,1,61,4,0.3571428571428571,0.5,2,1,39,1
train_44837,0.8896669625735814,0.0517241379310344,0.15,1,237,2,0.2142857142857142,0.0,2,0,3,0
train_90889,0.1536667831875221,0.2413793103448275,0.7000000000000001,1,256,2,1.0,0.25,2,0,1,0
train_100066,0.2894014672017816,0.603448275862069,0.1,0,74,17,0.1428571428571428,0.0,2,1,7,0
train_120416,0.1058678060884749,0.3448275862068965,0.7000000000000001,1,258,17,0.2142857142857142,0.5,2,1,0,0
train_53340,0.017699357773883,0.2068965517241379,0.8500000000000001,1,133,9,0.4285714285714285,0.25,2,0,15,1
train_24297,0.9264756405343624,0.5862068965517242,0.5,1,218,0,0.7142857142857142,0.0,2,0,5,1
train_83271,0.6908103084519264,0.1896551724137931,0.95,1,49,0,0.7857142857142857,1.0,2,0,19,1
train_6038,0.8367024277580707,0.3448275862068965,0.5,0,113,2,0.7142857142857142,0.5,2,0,2,1
train_25588,0.5457997034524208,0.3620689655172414,0.9,0,259,25,0.7857142857142857,0.25,2,0,39,0
train_9948,0.3957176383344805,0.3793103448275862,0.95,1,314,0,1.0,1.0,2,0,19,0
train_17581,0.9728659565701544,0.1551724137931034,0.25,1,105,0,0.3571428571428571,0.5,2,1,4,0
